date,item_id,starting_stock,wastage_units,reorder_threshold,supplier_lead_days
2026-04-26,ITEM_06,37,1,9,2
2026-04-26,ITEM_07,62,3,15,2
2026-04-26,ITEM_08,75,2,18,2
2026-04-27,ITEM_01,212,1,51,1
2026-04-27,ITEM_02,100,1,24,2
2026-04-27,ITEM_03,87,2,21,2
2026-04-27,ITEM_04,125,3,30,1
2026-04-27,ITEM_05,150,2,36,1
2026-04-27,ITEM_06,37,3,9,2
2026-04-27,ITEM_07,62,2,15,2
2026-04-27,ITEM_08,75,0,18,2
2026-04-28,ITEM_01,212,4,51,1
2026-04-28,ITEM_02,100,4,24,2
2026-04-28,ITEM_03,87,6,21,2
2026-04-28,ITEM_04,125,1,30,1
2026-04-28,ITEM_05,150,21,36,1
2026-04-28,ITEM_06,37,3,9,2
2026-04-28,ITEM_07,62,0,15,2
2026-04-28,ITEM_08,75,2,18,2
2026-04-29,ITEM_01,212,1,51,1
2026-04-29,ITEM_02,100,3,24,2
2026-04-29,ITEM_03,87,3,21,2
2026-04-29,ITEM_04,125,1,30,1
2026-04-29,ITEM_05,150,0,36,1
2026-04-29,ITEM_06,37,1,9,2
2026-04-29,ITEM_07,62,2,15,2
2026-04-29,ITEM_08,75,0,18,2
2026-04-30,ITEM_01,212,0,51,1
2026-04-30,ITEM_02,100,3,24,2
2026-04-30,ITEM_03,87,3,21,2
2026-04-30,ITEM_04,125,3,30,1
2026-04-30,ITEM_05,150,1,36,1
2026-04-30,ITEM_06,37,2,9,2
2026-04-30,ITEM_07,62,2,15,2
2026-04-30,ITEM_08,75,3,18,2
2026-05-01,ITEM_01,212,2,51,1
2026-05-01,ITEM_02,100,2,24,2
2026-05-01,ITEM_03,87,0,21,2
2026-05-01,ITEM_04,125,2,30,1
2026-05-01,ITEM_05,150,2,36,1
2026-05-01,ITEM_06,37,0,9,2
2026-05-01,ITEM_07,62,1,15,2
2026-05-01,ITEM_08,75,0,18,2
2026-05-02,ITEM_01,212,1,51,1
2026-05-02,ITEM_02,100,1,24,2
2026-05-02,ITEM_03,87,0,21,2
2026-05-02,ITEM_04,125,2,30,1
2026-05-02,ITEM_05,150,0,36,1
2026-05-02,ITEM_06,37,0,9,2
2026-05-02,ITEM_07,62,5,15,2
2026-05-02,ITEM_08,75,1,18,2
2026-05-03,ITEM_01,212,18,51,1
2026-05-03,ITEM_02,100,2,24,2
2026-05-03,ITEM_03,87,1,21,2
2026-05-03,ITEM_04,125,4,30,1
2026-05-03,ITEM_05,150,1,36,1
2026-05-03,ITEM_06,37,2,9,2
2026-05-03,ITEM_07,62,3,15,2
2026-05-03,ITEM_08,75,0,18,2
2026-05-04,ITEM_01,212,4,51,1
2026-05-04,ITEM_02,100,3,24,2
2026-05-04,ITEM_03,87,5,21,2
2026-05-04,ITEM_04,125,4,30,1
2026-05-04,ITEM_05,150,1,36,1
2026-05-04,ITEM_06,37,4,9,2
2026-05-04,ITEM_07,62,3,15,2
2026-05-04,ITEM_08,75,3,18,2
2026-05-05,ITEM_01,212,1,51,1
2026-05-05,ITEM_02,100,1,24,2
2026-05-05,ITEM_03,87,1,21,2
2026-05-05,ITEM_04,125,1,30,1
2026-05-05,ITEM_05,150,1,36,1
2026-05-05,ITEM_06,37,0,9,2
2026-05-05,ITEM_07,62,1,15,2
2026-05-05,ITEM_08,75,0,18,2
2026-05-06,ITEM_01,212,1,51,1
2026-05-06,ITEM_02,100,6,24,2
2026-05-06,ITEM_03,87,8,21,2
2026-05-06,ITEM_04,125,3,30,1
2026-05-06,ITEM_05,150,1,36,1
2026-05-06,ITEM_06,37,3,9,2
2026-05-06,ITEM_07,62,0,15,2
2026-05-06,ITEM_08,75,3,18,2
2026-05-07,ITEM_01,212,3,51,1
2026-05-07,ITEM_02,100,2,24,2
2026-05-07,ITEM_03,87,1,21,2
2026-05-07,ITEM_04,125,2,30,1
2026-05-07,ITEM_05,150,3,36,1
2026-05-07,ITEM_06,37,23,9,2
2026-05-07,ITEM_07,62,2,15,2
2026-05-07,ITEM_08,75,0,18,2
2026-05-08,ITEM_01,212,1,51,1
2026-05-08,ITEM_02,100,1,24,2
2026-05-08,ITEM_03,87,2,21,2
2026-05-08,ITEM_04,125,2,30,1
2026-05-08,ITEM_05,150,29,36,1
2026-05-08,ITEM_06,37,0,9,2
2026-05-08,ITEM_07,62,5,15,2
2026-05-08,ITEM_08,75,2,18,2
2026-05-09,ITEM_01,212,2,51,1
2026-05-09,ITEM_02,100,1,24,2
2026-05-09,ITEM_03,87,1,21,2
2026-05-09,ITEM_04,125,2,30,1
2026-05-09,ITEM_05,150,2,36,1
2026-05-09,ITEM_06,37,19,9,2
2026-05-09,ITEM_07,62,27,15,2
2026-05-09,ITEM_08,75,6,18,2
2026-05-10,ITEM_01,212,1,51,1
2026-05-10,ITEM_02,100,2,24,2
2026-05-10,ITEM_03,87,1,21,2
2026-05-10,ITEM_04,125,2,30,1
2026-05-10,ITEM_05,150,0,36,1
2026-05-10,ITEM_06,37,2,9,2
2026-05-10,ITEM_07,62,1,15,2
2026-05-10,ITEM_08,75,4,18,2
2026-05-11,ITEM_01,212,0,51,1
2026-05-11,ITEM_02,100,2,24,2
2026-05-11,ITEM_03,87,3,21,2
2026-05-11,ITEM_04,125,0,30,1
2026-05-11,ITEM_05,150,2,36,1
2026-05-11,ITEM_06,37,3,9,2
2026-05-11,ITEM_07,62,1,15,2
2026-05-11,ITEM_08,75,2,18,2
2026-05-12,ITEM_01,212,6,51,1
2026-05-12,ITEM_02,100,2,24,2
2026-05-12,ITEM_03,87,0,21,2
2026-05-12,ITEM_04,125,2,30,1
2026-05-12,ITEM_05,150,2,36,1
2026-05-12,ITEM_06,37,6,9,2
2026-05-12,ITEM_07,62,2,15,2
2026-05-12,ITEM_08,75,3,18,2
2026-05-13,ITEM_01,212,5,51,1
2026-05-13,ITEM_02,100,2,24,2
2026-05-13,ITEM_03,87,2,21,2
2026-05-13,ITEM_04,125,2,30,1
2026-05-13,ITEM_05,150,0,36,1
2026-05-13,ITEM_06,37,1,9,2
2026-05-13,ITEM_07,62,1,15,2
2026-05-13,ITEM_08,75,2,18,2
2026-05-14,ITEM_01,212,2,51,1
2026-05-14,ITEM_02,100,5,24,2
2026-05-14,ITEM_03,87,1,21,2
2026-05-14,ITEM_04,125,3,30,1
2026-05-14,ITEM_05,150,1,36,1
2026-05-14,ITEM_06,37,2,9,2
2026-05-14,ITEM_07,62,2,15,2
2026-05-14,ITEM_08,75,1,18,2
2026-05-15,ITEM_01,212,1,51,1
2026-05-15,ITEM_02,100,2,24,2
2026-05-15,ITEM_03,87,1,21,2
2026-05-15,ITEM_04,125,2,30,1
2026-05-15,ITEM_05,150,2,36,1
2026-05-15,ITEM_06,37,2,9,2
2026-05-15,ITEM_07,62,1,15,2
2026-05-15,ITEM_08,75,5,18,2
2026-05-16,ITEM_01,212,0,51,1
2026-05-16,ITEM_02,100,2,24,2
2026-05-16,ITEM_03,87,2,21,2
2026-05-16,ITEM_04,125,4,30,1
2026-05-16,ITEM_05,150,1,36,1
2026-05-16,ITEM_06,37,2,9,2
2026-05-16,ITEM_07,62,1,15,2
2026-05-16,ITEM_08,75,0,18,2
2026-05-17,ITEM_01,212,4,51,1
2026-05-17,ITEM_02,100,3,24,2
2026-05-17,ITEM_03,87,2,21,2
2026-05-17,ITEM_04,125,1,30,1
2026-05-17,ITEM_05,150,3,36,1
2026-05-17,ITEM_06,37,3,9,2
2026-05-17,ITEM_07,62,3,15,2
2026-05-17,ITEM_08,75,0,18,2
2026-05-18,ITEM_01,212,3,51,1
2026-05-18,ITEM_02,100,2,24,2
2026-05-18,ITEM_03,87,1,21,2
2026-05-18,ITEM_04,125,2,30,1
2026-05-18,ITEM_05,150,29,36,1
2026-05-18,ITEM_06,37,2,9,2
2026-05-18,ITEM_07,62,1,15,2
2026-05-18,ITEM_08,75,1,18,2
2026-05-19,ITEM_01,212,1,51,1
2026-05-19,ITEM_02,100,29,24,2
2026-05-19,ITEM_03,87,1,21,2
2026-05-19,ITEM_04,125,0,30,1
2026-05-19,ITEM_05,150,0,36,1
2026-05-19,ITEM_06,37,3,9,2
2026-05-19,ITEM_07,62,2,15,2
2026-05-19,ITEM_08,75,2,18,2
2026-05-20,ITEM_01,212,1,51,1
2026-05-20,ITEM_02,100,1,24,2
2026-05-20,ITEM_03,87,1,21,2
2026-05-20,ITEM_04,125,3,30,1
2026-05-20,ITEM_05,150,0,36,1
2026-05-20,ITEM_06,37,18,9,2
2026-05-20,ITEM_07,62,3,15,2
2026-05-20,ITEM_08,75,3,18,2
2026-05-21,ITEM_01,212,1,51,1
2026-05-21,ITEM_02,100,2,24,2
2026-05-21,ITEM_03,87,2,21,2
2026-05-21,ITEM_04,125,1,30,1
2026-05-21,ITEM_05,150,5,36,1
2026-05-21,ITEM_06,37,2,9,2
2026-05-21,ITEM_07,62,2,15,2
2026-05-21,ITEM_08,75,5,18,2
2026-05-22,ITEM_01,212,3,51,1
2026-05-22,ITEM_02,100,1,24,2
2026-05-22,ITEM_03,87,18,21,2
2026-05-22,ITEM_04,125,2,30,1
2026-05-22,ITEM_05,150,0,36,1
2026-05-22,ITEM_06,37,1,9,2
2026-05-22,ITEM_07,62,3,15,2
2026-05-22,ITEM_08,75,2,18,2
2026-05-23,ITEM_01,212,2,51,1
2026-05-23,ITEM_02,100,4,24,2
2026-05-23,ITEM_03,87,1,21,2
2026-05-23,ITEM_04,125,4,30,1
2026-05-23,ITEM_05,150,1,36,1
2026-05-23,ITEM_06,37,3,9,2
2026-05-23,ITEM_07,62,2,15,2
2026-05-23,ITEM_08,75,2,18,2
2026-05-24,ITEM_01,212,2,51,1
2026-05-24,ITEM_02,100,4,24,2
2026-05-24,ITEM_03,87,2,21,2
2026-05-24,ITEM_04,125,0,30,1
2026-05-24,ITEM_05,150,2,36,1
2026-05-24,ITEM_06,37,2,9,2
2026-05-24,ITEM_07,62,1,15,2
2026-05-24,ITEM_08,75,6,18,2
2026-05-25,ITEM_01,212,3,51,1
2026-05-25,ITEM_02,100,4,24,2
2026-05-25,ITEM_03,87,2,21,2
2026-05-25,ITEM_04,125,5,30,1
2026-05-25,ITEM_05,150,4,36,1
2026-05-25,ITEM_06,37,19,9,2
2026-05-25,ITEM_07,62,5,15,2
2026-05-25,ITEM_08,75,4,18,2
2026-05-26,ITEM_01,212,2,51,1
2026-05-26,ITEM_02,100,3,24,2
2026-05-26,ITEM_03,87,2,21,2
2026-05-26,ITEM_04,125,2,30,1
2026-05-26,ITEM_05,150,1,36,1
2026-05-26,ITEM_06,37,4,9,2
2026-05-26,ITEM_07,62,2,15,2
2026-05-26,ITEM_08,75,2,18,2
2026-05-27,ITEM_01,212,21,51,1
2026-05-27,ITEM_02,100,3,24,2
2026-05-27,ITEM_03,87,3,21,2
2026-05-27,ITEM_04,125,2,30,1
2026-05-27,ITEM_05,150,1,36,1
2026-05-27,ITEM_06,37,1,9,2
2026-05-27,ITEM_07,62,28,15,2
2026-05-27,ITEM_08,75,2,18,2
2026-05-28,ITEM_01,212,3,51,1
2026-05-28,ITEM_02,100,2,24,2
2026-05-28,ITEM_03,87,1,21,2
2026-05-28,ITEM_04,125,3,30,1
2026-05-28,ITEM_05,150,2,36,1
2026-05-28,ITEM_06,37,0,9,2
2026-05-28,ITEM_07,62,0,15,2
2026-05-28,ITEM_08,75,0,18,2
2026-05-29,ITEM_01,212,2,51,1
2026-05-29,ITEM_02,100,1,24,2
2026-05-29,ITEM_03,87,0,21,2
2026-05-29,ITEM_04,125,1,30,1
2026-05-29,ITEM_05,150,1,36,1
2026-05-29,ITEM_06,37,28,9,2
2026-05-29,ITEM_07,62,2,15,2
2026-05-29,ITEM_08,75,2,18,2
2026-05-30,ITEM_01,212,19,51,1
2026-05-30,ITEM_02,100,3,24,2
2026-05-30,ITEM_03,87,3,21,2
2026-05-30,ITEM_04,125,2,30,1
2026-05-30,ITEM_05,150,2,36,1
2026-05-30,ITEM_06,37,4,9,2
2026-05-30,ITEM_07,62,1,15,2
2026-05-30,ITEM_08,75,2,18,2
2026-05-31,ITEM_01,212,2,51,1
2026-05-31,ITEM_02,100,2,24,2
2026-05-31,ITEM_03,87,1,21,2
2026-05-31,ITEM_04,125,2,30,1
2026-05-31,ITEM_05,150,2,36,1
2026-05-31,ITEM_06,37,2,9,2
2026-05-31,ITEM_07,62,4,15,2
2026-05-31,ITEM_08,75,1,18,2
2026-06-01,ITEM_01,212,3,51,1
2026-06-01,ITEM_02,100,3,24,2
2026-06-01,ITEM_03,87,2,21,2
2026-06-01,ITEM_04,125,0,30,1
2026-06-01,ITEM_05,150,1,36,1
2026-06-01,ITEM_06,37,28,9,2
2026-06-01,ITEM_07,62,1,15,2
2026-06-01,ITEM_08,75,2,18,2
2026-06-02,ITEM_01,212,4,51,1
2026-06-02,ITEM_02,100,4,24,2
2026-06-02,ITEM_03,87,2,21,2
2026-06-02,ITEM_04,125,0,30,1
2026-06-02,ITEM_05,150,2,36,1
2026-06-02,ITEM_06,37,22,9,2
2026-06-02,ITEM_07,62,3,15,2
2026-06-02,ITEM_08,75,4,18,2
2026-06-03,ITEM_01,212,3,51,1
2026-06-03,ITEM_02,100,2,24,2
2026-06-03,ITEM_03,87,2,21,2
2026-06-03,ITEM_04,125,0,30,1
2026-06-03,ITEM_05,150,1,36,1
2026-06-03,ITEM_06,37,1,9,2
2026-06-03,ITEM_07,62,4,15,2
2026-06-03,ITEM_08,75,3,18,2
2026-06-04,ITEM_01,212,3,51,1
2026-06-04,ITEM_02,100,3,24,2
2026-06-04,ITEM_03,87,3,21,2
2026-06-04,ITEM_04,125,4,30,1
2026-06-04,ITEM_05,150,2,36,1
2026-06-04,ITEM_06,37,5,9,2
2026-06-04,ITEM_07,62,2,15,2
2026-06-04,ITEM_08,75,3,18,2
2026-06-05,ITEM_01,212,2,51,1
2026-06-05,ITEM_02,100,1,24,2
2026-06-05,ITEM_03,87,0,21,2
2026-06-05,ITEM_04,125,2,30,1
2026-06-05,ITEM_05,150,0,36,1
2026-06-05,ITEM_06,37,2,9,2
2026-06-05,ITEM_07,62,2,15,2
2026-06-05,ITEM_08,75,4,18,2
2026-06-06,ITEM_01,212,2,51,1
2026-06-06,ITEM_02,100,0,24,2
2026-06-06,ITEM_03,87,3,21,2
2026-06-06,ITEM_04,125,2,30,1
2026-06-06,ITEM_05,150,0,36,1
2026-06-06,ITEM_06,37,4,9,2
2026-06-06,ITEM_07,62,5,15,2
2026-06-06,ITEM_08,75,5,18,2
2026-06-07,ITEM_01,212,2,51,1
2026-06-07,ITEM_02,100,0,24,2
2026-06-07,ITEM_03,87,3,21,2
2026-06-07,ITEM_04,125,4,30,1
2026-06-07,ITEM_05,150,5,36,1
2026-06-07,ITEM_06,37,2,9,2
2026-06-07,ITEM_07,62,0,15,2
2026-06-07,ITEM_08,75,2,18,2
2026-06-08,ITEM_01,212,4,51,1
2026-06-08,ITEM_02,100,1,24,2
2026-06-08,ITEM_03,87,2,21,2
2026-06-08,ITEM_04,125,3,30,1
2026-06-08,ITEM_05,150,1,36,1
2026-06-08,ITEM_06,37,3,9,2
2026-06-08,ITEM_07,62,1,15,2
2026-06-08,ITEM_08,75,0,18,2
2026-06-09,ITEM_01,212,2,51,1
2026-06-09,ITEM_02,100,2,24,2
2026-06-09,ITEM_03,87,0,21,2
2026-06-09,ITEM_04,125,2,30,1
2026-06-09,ITEM_05,150,1,36,1
2026-06-09,ITEM_06,37,3,9,2
2026-06-09,ITEM_07,62,1,15,2
2026-06-09,ITEM_08,75,2,18,2
2026-06-10,ITEM_01,212,4,51,1
2026-06-10,ITEM_02,100,4,24,2
2026-06-10,ITEM_03,87,2,21,2
2026-06-10,ITEM_04,125,1,30,1
2026-06-10,ITEM_05,150,2,36,1
2026-06-10,ITEM_06,37,2,9,2
2026-06-10,ITEM_07,62,6,15,2
2026-06-10,ITEM_08,75,0,18,2
2026-06-11,ITEM_01,212,2,51,1
2026-06-11,ITEM_02,100,1,24,2
2026-06-11,ITEM_03,87,4,21,2
2026-06-11,ITEM_04,125,2,30,1
2026-06-11,ITEM_05,150,2,36,1
2026-06-11,ITEM_06,37,2,9,2
2026-06-11,ITEM_07,62,5,15,2
2026-06-11,ITEM_08,75,1,18,2
2026-06-12,ITEM_01,212,19,51,1
2026-06-12,ITEM_02,100,0,24,2
2026-06-12,ITEM_03,87,2,21,2
2026-06-12,ITEM_04,125,5,30,1
2026-06-12,ITEM_05,150,28,36,1
2026-06-12,ITEM_06,37,2,9,2
2026-06-12,ITEM_07,62,6,15,2
2026-06-12,ITEM_08,75,3,18,2
2026-06-13,ITEM_01,212,1,51,1
2026-06-13,ITEM_02,100,2,24,2
2026-06-13,ITEM_03,87,2,21,2
2026-06-13,ITEM_04,125,1,30,1
2026-06-13,ITEM_05,150,1,36,1
2026-06-13,ITEM_06,37,1,9,2
2026-06-13,ITEM_07,62,3,15,2
2026-06-13,ITEM_08,75,4,18,2
2026-06-14,ITEM_01,212,5,51,1
2026-06-14,ITEM_02,100,4,24,2
2026-06-14,ITEM_03,87,4,21,2
2026-06-14,ITEM_04,125,3,30,1
2026-06-14,ITEM_05,150,0,36,1
2026-06-14,ITEM_06,37,1,9,2
2026-06-14,ITEM_07,62,2,15,2
2026-06-14,ITEM_08,75,3,18,2
2026-06-15,ITEM_01,212,2,51,1
2026-06-15,ITEM_02,100,2,24,2
2026-06-15,ITEM_03,87,2,21,2
2026-06-15,ITEM_04,125,0,30,1
2026-06-15,ITEM_05,150,3,36,1
2026-06-15,ITEM_06,37,2,9,2
2026-06-15,ITEM_07,62,2,15,2
2026-06-15,ITEM_08,75,1,18,2
2026-06-16,ITEM_01,212,2,51,1
2026-06-16,ITEM_02,100,1,24,2
2026-06-16,ITEM_03,87,0,21,2
2026-06-16,ITEM_04,125,0,30,1
2026-06-16,ITEM_05,150,3,36,1
2026-06-16,ITEM_06,37,4,9,2
2026-06-16,ITEM_07,62,0,15,2
2026-06-16,ITEM_08,75,1,18,2
2026-06-17,ITEM_01,212,2,51,1
2026-06-17,ITEM_02,100,1,24,2
2026-06-17,ITEM_03,87,1,21,2
2026-06-17,ITEM_04,125,3,30,1
2026-06-17,ITEM_05,150,3,36,1
2026-06-17,ITEM_06,37,0,9,2
2026-06-17,ITEM_07,62,3,15,2
2026-06-17,ITEM_08,75,4,18,2
2026-06-18,ITEM_01,212,4,51,1
2026-06-18,ITEM_02,100,2,24,2
2026-06-18,ITEM_03,87,2,21,2
2026-06-18,ITEM_04,125,0,30,1
2026-06-18,ITEM_05,150,5,36,1
2026-06-18,ITEM_06,37,1,9,2
2026-06-18,ITEM_07,62,1,15,2
2026-06-18,ITEM_08,75,2,18,2
2026-06-19,ITEM_01,212,5,51,1
2026-06-19,ITEM_02,100,0,24,2
2026-06-19,ITEM_03,87,2,21,2
2026-06-19,ITEM_04,125,0,30,1
2026-06-19,ITEM_05,150,2,36,1
2026-06-19,ITEM_06,37,1,9,2
2026-06-19,ITEM_07,62,2,15,2
2026-06-19,ITEM_08,75,3,18,2
2026-06-20,ITEM_01,212,0,51,1
2026-06-20,ITEM_02,100,2,24,2
2026-06-20,ITEM_03,87,3,21,2
2026-06-20,ITEM_04,125,1,30,1
2026-06-20,ITEM_05,150,4,36,1
2026-06-20,ITEM_06,37,3,9,2
2026-06-20,ITEM_07,62,1,15,2
2026-06-20,ITEM_08,75,2,18,2
2026-06-21,ITEM_01,212,0,51,1
2026-06-21,ITEM_02,100,2,24,2
2026-06-21,ITEM_03,87,2,21,2
2026-06-21,ITEM_04,125,4,30,1
2026-06-21,ITEM_05,150,3,36,1
2026-06-21,ITEM_06,37,1,9,2
2026-06-21,ITEM_07,62,0,15,2
2026-06-21,ITEM_08,75,3,18,2
2026-06-22,ITEM_01,212,1,51,1
2026-06-22,ITEM_02,100,3,24,2
2026-06-22,ITEM_03,87,2,21,2
2026-06-22,ITEM_04,125,1,30,1
2026-06-22,ITEM_05,150,1,36,1
2026-06-22,ITEM_06,37,0,9,2
2026-06-22,ITEM_07,62,3,15,2
2026-06-22,ITEM_08,75,4,18,2
2026-06-23,ITEM_01,212,2,51,1
2026-06-23,ITEM_02,100,0,24,2
2026-06-23,ITEM_03,87,1,21,2
2026-06-23,ITEM_04,125,1,30,1
2026-06-23,ITEM_05,150,1,36,1
2026-06-23,ITEM_06,37,2,9,2
2026-06-23,ITEM_07,62,2,15,2
2026-06-23,ITEM_08,75,5,18,2
2026-06-24,ITEM_01,212,1,51,1
2026-06-24,ITEM_02,100,2,24,2
2026-06-24,ITEM_03,87,2,21,2
2026-06-24,ITEM_04,125,3,30,1
2026-06-24,ITEM_05,150,2,36,1
2026-06-24,ITEM_06,37,0,9,2
2026-06-24,ITEM_07,62,1,15,2
2026-06-24,ITEM_08,75,3,18,2
2026-06-25,ITEM_01,212,0,51,1
2026-06-25,ITEM_02,100,3,24,2
2026-06-25,ITEM_03,87,4,21,2
2026-06-25,ITEM_04,125,1,30,1
2026-06-25,ITEM_05,150,2,36,1
2026-06-25,ITEM_06,37,2,9,2
2026-06-25,ITEM_07,62,2,15,2
2026-06-25,ITEM_08,75,2,18,2
2026-06-26,ITEM_01,212,5,51,1
2026-06-26,ITEM_02,100,1,24,2
2026-06-26,ITEM_03,87,0,21,2
2026-06-26,ITEM_04,125,0,30,1
2026-06-26,ITEM_05,150,1,36,1
2026-06-26,ITEM_06,37,2,9,2
2026-06-26,ITEM_07,62,1,15,2
2026-06-26,ITEM_08,75,4,18,2
2026-06-27,ITEM_01,212,2,51,1
2026-06-27,ITEM_02,100,2,24,2
2026-06-27,ITEM_03,87,1,21,2
2026-06-27,ITEM_04,125,3,30,1
2026-06-27,ITEM_05,150,3,36,1
2026-06-27,ITEM_06,37,2,9,2
2026-06-27,ITEM_07,62,3,15,2
2026-06-27,ITEM_08,75,1,18,2
2026-06-28,ITEM_01,212,1,51,1
2026-06-28,ITEM_02,100,1,24,2
2026-06-28,ITEM_03,87,4,21,2
2026-06-28,ITEM_04,125,1,30,1
2026-06-28,ITEM_05,150,5,36,1
2026-06-28,ITEM_06,37,1,9,2
2026-06-28,ITEM_07,62,2,15,2
2026-06-28,ITEM_08,75,1,18,2
2026-06-29,ITEM_01,212,4,51,1
2026-06-29,ITEM_02,100,3,24,2
2026-06-29,ITEM_03,87,2,21,2
2026-06-29,ITEM_04,125,3,30,1
2026-06-29,ITEM_05,150,3,36,1
2026-06-29,ITEM_06,37,3,9,2
2026-06-29,ITEM_07,62,1,15,2
2026-06-29,ITEM_08,75,2,18,2
2026-06-30,ITEM_01,212,1,51,1
2026-06-30,ITEM_02,100,2,24,2
2026-06-30,ITEM_03,87,3,21,2
2026-06-30,ITEM_04,125,2,30,1
2026-06-30,ITEM_05,150,2,36,1
2026-06-30,ITEM_06,37,1,9,2
2026-06-30,ITEM_07,62,1,15,2
2026-06-30,ITEM_08,75,1,18,2
2026-07-01,ITEM_01,212,0,51,1
2026-07-01,ITEM_02,100,1,24,2
2026-07-01,ITEM_03,87,0,21,2
2026-07-01,ITEM_04,125,2,30,1
2026-07-01,ITEM_05,150,3,36,1
2026-07-01,ITEM_06,37,2,9,2
2026-07-01,ITEM_07,62,0,15,2
2026-07-01,ITEM_08,75,5,18,2
2026-07-02,ITEM_01,212,1,51,1
2026-07-02,ITEM_02,100,2,24,2
2026-07-02,ITEM_03,87,2,21,2
2026-07-02,ITEM_04,125,0,30,1
2026-07-02,ITEM_05,150,1,36,1
2026-07-02,ITEM_06,37,2,9,2
2026-07-02,ITEM_07,62,1,15,2
2026-07-02,ITEM_08,75,21,18,2
2026-07-03,ITEM_01,212,2,51,1
2026-07-03,ITEM_02,100,2,24,2
2026-07-03,ITEM_03,87,1,21,2
2026-07-03,ITEM_04,125,0,30,1
2026-07-03,ITEM_05,150,0,36,1
2026-07-03,ITEM_06,37,2,9,2
2026-07-03,ITEM_07,62,0,15,2
2026-07-03,ITEM_08,75,4,18,2
2026-07-04,ITEM_01,212,2,51,1
2026-07-04,ITEM_02,100,0,24,2
2026-07-04,ITEM_03,87,2,21,2
2026-07-04,ITEM_04,125,1,30,1
2026-07-04,ITEM_05,150,1,36,1
2026-07-04,ITEM_06,37,2,9,2
2026-07-04,ITEM_07,62,33,15,2
2026-07-04,ITEM_08,75,0,18,2
2026-07-05,ITEM_01,212,4,51,1
2026-07-05,ITEM_02,100,0,24,2
2026-07-05,ITEM_03,87,3,21,2
2026-07-05,ITEM_04,125,2,30,1
2026-07-05,ITEM_05,150,4,36,1
2026-07-05,ITEM_06,37,0,9,2
2026-07-05,ITEM_07,62,0,15,2
2026-07-05,ITEM_08,75,0,18,2
2026-07-06,ITEM_01,212,0,51,1
2026-07-06,ITEM_02,100,1,24,2
2026-07-06,ITEM_03,87,3,21,2
2026-07-06,ITEM_04,125,2,30,1
2026-07-06,ITEM_05,150,1,36,1
2026-07-06,ITEM_06,37,3,9,2
2026-07-06,ITEM_07,62,1,15,2
2026-07-06,ITEM_08,75,2,18,2
2026-07-07,ITEM_01,212,2,51,1
2026-07-07,ITEM_02,100,1,24,2
2026-07-07,ITEM_03,87,3,21,2
2026-07-07,ITEM_04,125,3,30,1
2026-07-07,ITEM_05,150,1,36,1
2026-07-07,ITEM_06,37,1,9,2
2026-07-07,ITEM_07,62,1,15,2
2026-07-07,ITEM_08,75,5,18,2
2026-07-08,ITEM_01,212,2,51,1
2026-07-08,ITEM_02,100,2,24,2
2026-07-08,ITEM_03,87,2,21,2
2026-07-08,ITEM_04,125,1,30,1
2026-07-08,ITEM_05,150,6,36,1
2026-07-08,ITEM_06,37,2,9,2
2026-07-08,ITEM_07,62,3,15,2
2026-07-08,ITEM_08,75,2,18,2
2026-07-09,ITEM_01,212,3,51,1
2026-07-09,ITEM_02,100,1,24,2
2026-07-09,ITEM_03,87,2,21,2
2026-07-09,ITEM_04,125,3,30,1
2026-07-09,ITEM_05,150,1,36,1
2026-07-09,ITEM_06,37,2,9,2
2026-07-09,ITEM_07,62,1,15,2
2026-07-09,ITEM_08,75,1,18,2
2026-07-10,ITEM_01,212,1,51,1
2026-07-10,ITEM_02,100,3,24,2
2026-07-10,ITEM_03,87,3,21,2
2026-07-10,ITEM_04,125,3,30,1
2026-07-10,ITEM_05,150,1,36,1
2026-07-10,ITEM_06,37,1,9,2
2026-07-10,ITEM_07,62,2,15,2
2026-07-10,ITEM_08,75,2,18,2
2026-07-11,ITEM_01,212,1,51,1
2026-07-11,ITEM_02,100,1,24,2
2026-07-11,ITEM_03,87,4,21,2
2026-07-11,ITEM_04,125,2,30,1
2026-07-11,ITEM_05,150,3,36,1
2026-07-11,ITEM_06,37,2,9,2
2026-07-11,ITEM_07,62,1,15,2
2026-07-11,ITEM_08,75,1,18,2
2026-07-12,ITEM_01,212,1,51,1
2026-07-12,ITEM_02,100,3,24,2
2026-07-12,ITEM_03,87,1,21,2
2026-07-12,ITEM_04,125,3,30,1
2026-07-12,ITEM_05,150,2,36,1
2026-07-12,ITEM_06,37,4,9,2
2026-07-12,ITEM_07,62,3,15,2
2026-07-12,ITEM_08,75,4,18,2
2026-07-13,ITEM_01,212,3,51,1
2026-07-13,ITEM_02,100,2,24,2
2026-07-13,ITEM_03,87,1,21,2
2026-07-13,ITEM_04,125,3,30,1
2026-07-13,ITEM_05,150,2,36,1
2026-07-13,ITEM_06,37,2,9,2
2026-07-13,ITEM_07,62,0,15,2
2026-07-13,ITEM_08,75,3,18,2
2026-07-14,ITEM_01,212,2,51,1
2026-07-14,ITEM_02,100,2,24,2
2026-07-14,ITEM_03,87,2,21,2
2026-07-14,ITEM_04,125,4,30,1
2026-07-14,ITEM_05,150,2,36,1
2026-07-14,ITEM_06,37,1,9,2
2026-07-14,ITEM_07,62,4,15,2
