date,item_id,quantity_sold,payment_type,status
2026-03-05,ITEM_05,56.0,Cash,COMPLETED
2026-03-05,ITEM_06,14.0,Cash,COMPLETED
2026-03-05,ITEM_07,25.0,Cash,COMPLETED
2026-03-05,ITEM_08,21.0,Card,COMPLETED
2026-03-06,ITEM_01,92.0,Cash,COMPLETED
2026-03-06,ITEM_02,32.0,Card,COMPLETED
2026-03-06,ITEM_03,23.0,Card,COMPLETED
2026-03-06,ITEM_04,52.0,Card,COMPLETED
2026-03-06,ITEM_05,61.0,Card,COMPLETED
2026-03-06,ITEM_06,27.0,Card,COMPLETED
2026-03-06,ITEM_07,22.0,Card,COMPLETED
2026-03-06,ITEM_08,28.0,Card,COMPLETED
2026-03-07,ITEM_01,111.0,Cash,COMPLETED
2026-03-07,ITEM_02,51.0,Card,COMPLETED
2026-03-07,ITEM_03,48.0,Card,COMPLETED
2026-03-07,ITEM_04,62.0,Card,COMPLETED
2026-03-07,ITEM_05,85.0,Card,COMPLETED
2026-03-07,ITEM_06,2.0,Card,COMPLETED
2026-03-07,ITEM_07,31.0,Card,COMPLETED
2026-03-07,ITEM_08,44.0,Cash,COMPLETED
2026-03-08,ITEM_01,108.0,Cash,COMPLETED
2026-03-08,ITEM_02,45.0,Card,COMPLETED
2026-03-08,ITEM_03,47.0,Card,COMPLETED
2026-03-08,ITEM_04,68.0,Card,COMPLETED
2026-03-08,ITEM_05,76.0,Cash,COMPLETED
2026-03-08,ITEM_06,18.0,Cash,COMPLETED
2026-03-08,ITEM_07,32.0,Card,COMPLETED
2026-03-08,ITEM_08,43.0,Card,COMPLETED
2026-03-09,ITEM_01,89.0,Cash,COMPLETED
2026-03-09,ITEM_02,43.0,Cash,COMPLETED
2026-03-09,ITEM_03,29.0,Card,COMPLETED
2026-03-09,ITEM_04,48.0,Card,COMPLETED
2026-03-09,ITEM_05,60.0,Card,COMPLETED
2026-03-09,ITEM_06,4.0,Card,COMPLETED
2026-03-09,ITEM_07,32.0,Card,COMPLETED
2026-03-09,ITEM_08,22.0,Card,COMPLETED
2026-03-10,ITEM_01,86.0,Card,COMPLETED
2026-03-10,ITEM_02,39.0,Card,COMPLETED
2026-03-10,ITEM_03,38.0,Cash,COMPLETED
2026-03-10,ITEM_04,49.0,Card,COMPLETED
2026-03-10,ITEM_05,59.0,Card,COMPLETED
2026-03-10,ITEM_06,17.0,Card,COMPLETED
2026-03-10,ITEM_07,22.0,Card,COMPLETED
2026-03-10,ITEM_08,31.0,Card,COMPLETED
2026-03-11,ITEM_01,74.0,Card,COMPLETED
2026-03-11,ITEM_02,39.0,Card,COMPLETED
2026-03-11,ITEM_03,26.0,Card,COMPLETED
2026-03-11,ITEM_04,56.0,Card,COMPLETED
2026-03-11,ITEM_05,64.0,Card,COMPLETED
2026-03-11,ITEM_06,15.0,Card,COMPLETED
2026-03-11,ITEM_07,,Cash,CORRUPTED
2026-03-11,ITEM_08,3.0,Cash,COMPLETED
2026-03-12,ITEM_01,82.0,Card,COMPLETED
2026-03-12,ITEM_02,44.0,Card,COMPLETED
2026-03-12,ITEM_03,27.0,Card,COMPLETED
2026-03-12,ITEM_04,45.0,Card,COMPLETED
2026-03-12,ITEM_05,51.0,Card,COMPLETED
2026-03-12,ITEM_06,19.0,Card,COMPLETED
2026-03-12,ITEM_07,15.0,Cash,COMPLETED
2026-03-12,ITEM_08,35.0,Card,COMPLETED
2026-03-13,ITEM_01,89.0,Card,COMPLETED
2026-03-13,ITEM_02,41.0,Card,COMPLETED
2026-03-13,ITEM_03,38.0,Card,COMPLETED
2026-03-13,ITEM_04,51.0,Card,COMPLETED
2026-03-13,ITEM_05,57.0,Card,COMPLETED
2026-03-13,ITEM_06,18.0,Card,COMPLETED
2026-03-13,ITEM_07,32.0,Card,COMPLETED
2026-03-13,ITEM_08,29.0,Cash,COMPLETED
2026-03-14,ITEM_01,113.0,Card,COMPLETED
2026-03-14,ITEM_02,53.0,Card,COMPLETED
2026-03-14,ITEM_03,49.0,Cash,COMPLETED
2026-03-14,ITEM_04,59.0,Card,COMPLETED
2026-03-14,ITEM_05,83.0,Card,COMPLETED
2026-03-14,ITEM_06,18.0,Card,COMPLETED
2026-03-14,ITEM_07,33.0,Card,COMPLETED
2026-03-14,ITEM_08,34.0,Card,COMPLETED
2026-03-15,ITEM_01,114.0,Card,COMPLETED
2026-03-15,ITEM_02,54.0,Card,COMPLETED
2026-03-15,ITEM_03,55.0,Card,COMPLETED
2026-03-15,ITEM_04,60.0,Cash,COMPLETED
2026-03-15,ITEM_05,76.0,Cash,COMPLETED
2026-03-15,ITEM_06,31.0,Card,COMPLETED
2026-03-15,ITEM_07,28.0,Card,COMPLETED
2026-03-15,ITEM_08,43.0,Card,COMPLETED
2026-03-16,ITEM_01,89.0,Card,COMPLETED
2026-03-16,ITEM_02,41.0,Card,COMPLETED
2026-03-16,ITEM_03,40.0,Card,COMPLETED
2026-03-16,ITEM_04,48.0,Card,COMPLETED
2026-03-16,ITEM_05,52.0,Cash,COMPLETED
2026-03-16,ITEM_06,11.0,Card,COMPLETED
2026-03-16,ITEM_07,20.0,Card,COMPLETED
2026-03-16,ITEM_08,30.0,Cash,COMPLETED
2026-03-17,ITEM_01,83.0,Card,COMPLETED
2026-03-17,ITEM_02,4.0,Card,COMPLETED
2026-03-17,ITEM_03,34.0,Card,COMPLETED
2026-03-17,ITEM_04,53.0,Card,COMPLETED
2026-03-17,ITEM_05,67.0,Card,COMPLETED
2026-03-17,ITEM_06,11.0,Card,COMPLETED
2026-03-17,ITEM_07,21.0,Card,COMPLETED
2026-03-17,ITEM_08,35.0,Card,COMPLETED
2026-03-18,ITEM_01,93.0,Cash,COMPLETED
2026-03-18,ITEM_02,42.0,Card,COMPLETED
2026-03-18,ITEM_03,33.0,Card,COMPLETED
2026-03-18,ITEM_04,46.0,Cash,COMPLETED
2026-03-18,ITEM_05,59.0,Card,COMPLETED
2026-03-18,ITEM_06,14.0,Card,COMPLETED
2026-03-18,ITEM_07,21.0,Card,COMPLETED
2026-03-18,ITEM_08,27.0,Card,COMPLETED
2026-03-19,ITEM_01,85.0,Cash,COMPLETED
2026-03-19,ITEM_02,40.0,Card,COMPLETED
2026-03-19,ITEM_03,41.0,Card,COMPLETED
2026-03-19,ITEM_04,59.0,Card,COMPLETED
2026-03-19,ITEM_05,65.0,Cash,COMPLETED
2026-03-19,ITEM_06,18.0,Card,COMPLETED
2026-03-19,ITEM_07,28.0,Cash,COMPLETED
2026-03-19,ITEM_08,30.0,Card,COMPLETED
2026-03-20,ITEM_01,90.0,Cash,COMPLETED
2026-03-20,ITEM_02,3.0,Card,COMPLETED
2026-03-20,ITEM_03,25.0,Card,COMPLETED
2026-03-20,ITEM_04,55.0,Card,COMPLETED
2026-03-20,ITEM_05,56.0,Card,COMPLETED
2026-03-20,ITEM_06,17.0,Card,COMPLETED
2026-03-20,ITEM_07,31.0,Card,COMPLETED
2026-03-20,ITEM_08,21.0,Card,COMPLETED
2026-03-21,ITEM_01,107.0,Cash,COMPLETED
2026-03-21,ITEM_02,54.0,Cash,COMPLETED
2026-03-21,ITEM_03,32.0,Card,COMPLETED
2026-03-21,ITEM_04,64.0,Card,COMPLETED
2026-03-21,ITEM_05,79.0,Card,COMPLETED
2026-03-21,ITEM_06,22.0,Cash,COMPLETED
2026-03-21,ITEM_07,34.0,Card,COMPLETED
2026-03-21,ITEM_08,43.0,Cash,COMPLETED
2026-03-22,ITEM_01,103.0,Card,COMPLETED
2026-03-22,ITEM_02,49.0,Card,COMPLETED
2026-03-22,ITEM_03,51.0,Card,COMPLETED
2026-03-22,ITEM_04,69.0,Cash,COMPLETED
2026-03-22,ITEM_05,78.0,Card,COMPLETED
2026-03-22,ITEM_06,24.0,Card,COMPLETED
2026-03-22,ITEM_07,28.0,Card,COMPLETED
2026-03-22,ITEM_08,39.0,Card,COMPLETED
2026-03-23,ITEM_01,80.0,Card,COMPLETED
2026-03-23,ITEM_02,40.0,Card,COMPLETED
2026-03-23,ITEM_03,32.0,Cash,COMPLETED
2026-03-23,ITEM_04,54.0,Card,COMPLETED
2026-03-23,ITEM_05,6.0,Card,COMPLETED
2026-03-23,ITEM_06,14.0,Cash,COMPLETED
2026-03-23,ITEM_07,22.0,Card,COMPLETED
2026-03-23,ITEM_08,31.0,Card,COMPLETED
2026-03-24,ITEM_01,81.0,Card,COMPLETED
2026-03-24,ITEM_02,41.0,Card,COMPLETED
2026-03-24,ITEM_03,38.0,Cash,COMPLETED
2026-03-24,ITEM_04,47.0,Card,COMPLETED
2026-03-24,ITEM_05,52.0,Card,COMPLETED
2026-03-24,ITEM_06,13.0,Card,COMPLETED
2026-03-24,ITEM_07,27.0,Cash,COMPLETED
2026-03-24,ITEM_08,2.0,Card,COMPLETED
2026-03-25,ITEM_01,89.0,Cash,COMPLETED
2026-03-25,ITEM_02,42.0,Card,COMPLETED
2026-03-25,ITEM_03,33.0,Card,COMPLETED
2026-03-25,ITEM_04,51.0,Card,COMPLETED
2026-03-25,ITEM_05,60.0,Card,COMPLETED
2026-03-25,ITEM_06,14.0,Cash,COMPLETED
2026-03-25,ITEM_07,26.0,Card,COMPLETED
2026-03-25,ITEM_08,29.0,Cash,COMPLETED
2026-03-26,ITEM_01,82.0,Card,COMPLETED
2026-03-26,ITEM_02,42.0,Card,COMPLETED
2026-03-26,ITEM_03,26.0,Card,COMPLETED
2026-03-26,ITEM_04,60.0,Card,COMPLETED
2026-03-26,ITEM_05,65.0,Card,COMPLETED
2026-03-26,ITEM_06,12.0,Cash,COMPLETED
2026-03-26,ITEM_07,31.0,Card,COMPLETED
2026-03-26,ITEM_08,33.0,Cash,COMPLETED
2026-03-27,ITEM_01,82.0,Card,COMPLETED
2026-03-27,ITEM_02,44.0,Card,COMPLETED
2026-03-27,ITEM_03,44.0,Card,COMPLETED
2026-03-27,ITEM_04,55.0,Card,COMPLETED
2026-03-27,ITEM_05,54.0,Card,COMPLETED
2026-03-27,ITEM_06,17.0,Cash,COMPLETED
2026-03-27,ITEM_07,26.0,Card,COMPLETED
2026-03-27,ITEM_08,27.0,Cash,COMPLETED
2026-03-28,ITEM_01,109.0,Cash,COMPLETED
2026-03-28,ITEM_02,53.0,Card,COMPLETED
2026-03-28,ITEM_03,47.0,Card,COMPLETED
2026-03-28,ITEM_04,65.0,Card,COMPLETED
2026-03-28,ITEM_05,69.0,Card,COMPLETED
2026-03-28,ITEM_06,23.0,Card,COMPLETED
2026-03-28,ITEM_07,34.0,Card,COMPLETED
2026-03-28,ITEM_08,41.0,Card,COMPLETED
2026-03-29,ITEM_01,122.0,Card,COMPLETED
2026-03-29,ITEM_02,54.0,Card,COMPLETED
2026-03-29,ITEM_03,45.0,Cash,COMPLETED
2026-03-29,ITEM_04,71.0,Cash,COMPLETED
2026-03-29,ITEM_05,83.0,Card,COMPLETED
2026-03-29,ITEM_06,19.0,Card,COMPLETED
2026-03-29,ITEM_07,26.0,Card,COMPLETED
2026-03-29,ITEM_08,31.0,Card,COMPLETED
2026-03-30,ITEM_01,93.0,Card,COMPLETED
2026-03-30,ITEM_02,47.0,Card,COMPLETED
2026-03-30,ITEM_03,,Card,CORRUPTED
2026-03-30,ITEM_04,50.0,Card,COMPLETED
2026-03-30,ITEM_05,67.0,Card,COMPLETED
2026-03-30,ITEM_06,12.0,Card,COMPLETED
2026-03-30,ITEM_07,19.0,Card,COMPLETED
2026-03-30,ITEM_08,3.0,Card,COMPLETED
2026-03-31,ITEM_01,79.0,Cash,COMPLETED
2026-03-31,ITEM_02,32.0,Card,COMPLETED
2026-03-31,ITEM_03,35.0,Card,COMPLETED
2026-03-31,ITEM_04,53.0,Card,COMPLETED
2026-03-31,ITEM_05,,Card,CORRUPTED
2026-03-31,ITEM_06,8.0,Card,COMPLETED
2026-03-31,ITEM_07,27.0,Cash,COMPLETED
2026-03-31,ITEM_08,23.0,Card,COMPLETED
2026-04-01,ITEM_01,91.0,Card,COMPLETED
2026-04-01,ITEM_02,33.0,Card,COMPLETED
2026-04-01,ITEM_03,37.0,Cash,COMPLETED
2026-04-01,ITEM_04,47.0,Card,COMPLETED
2026-04-01,ITEM_05,63.0,Card,COMPLETED
2026-04-01,ITEM_06,12.0,Cash,COMPLETED
2026-04-01,ITEM_07,5.0,Card,COMPLETED
2026-04-01,ITEM_08,31.0,Cash,COMPLETED
2026-04-02,ITEM_01,88.0,Card,COMPLETED
2026-04-02,ITEM_02,35.0,Card,COMPLETED
2026-04-02,ITEM_03,35.0,Cash,COMPLETED
2026-04-02,ITEM_04,45.0,Card,COMPLETED
2026-04-02,ITEM_05,60.0,Card,COMPLETED
2026-04-02,ITEM_06,19.0,Cash,COMPLETED
2026-04-02,ITEM_07,25.0,Card,COMPLETED
2026-04-02,ITEM_08,30.0,Card,COMPLETED
2026-04-03,ITEM_01,8.0,Cash,COMPLETED
2026-04-03,ITEM_02,37.0,Card,COMPLETED
2026-04-03,ITEM_03,29.0,Card,COMPLETED
2026-04-03,ITEM_04,56.0,Cash,COMPLETED
2026-04-03,ITEM_05,57.0,Card,COMPLETED
2026-04-03,ITEM_06,8.0,Card,COMPLETED
2026-04-03,ITEM_07,18.0,Cash,COMPLETED
2026-04-03,ITEM_08,37.0,Card,COMPLETED
2026-04-04,ITEM_01,114.0,Card,COMPLETED
2026-04-04,ITEM_02,53.0,Card,COMPLETED
2026-04-04,ITEM_03,46.0,Cash,COMPLETED
2026-04-04,ITEM_04,58.0,Cash,COMPLETED
2026-04-04,ITEM_05,8.0,Card,COMPLETED
2026-04-04,ITEM_06,6.0,Card,COMPLETED
2026-04-04,ITEM_07,35.0,Card,COMPLETED
2026-04-04,ITEM_08,40.0,Card,COMPLETED
2026-04-05,ITEM_01,111.0,Card,COMPLETED
2026-04-05,ITEM_02,47.0,Cash,COMPLETED
2026-04-05,ITEM_03,47.0,Card,COMPLETED
2026-04-05,ITEM_04,74.0,Card,COMPLETED
2026-04-05,ITEM_05,73.0,Card,COMPLETED
2026-04-05,ITEM_06,18.0,Card,COMPLETED
2026-04-05,ITEM_07,40.0,Card,COMPLETED
2026-04-05,ITEM_08,41.0,Card,COMPLETED
2026-04-06,ITEM_01,82.0,Card,COMPLETED
2026-04-06,ITEM_02,38.0,Card,COMPLETED
2026-04-06,ITEM_03,32.0,Card,COMPLETED
2026-04-06,ITEM_04,51.0,Card,COMPLETED
2026-04-06,ITEM_05,63.0,Card,COMPLETED
2026-04-06,ITEM_06,16.0,Card,COMPLETED
2026-04-06,ITEM_07,29.0,Card,COMPLETED
2026-04-06,ITEM_08,28.0,Card,COMPLETED
2026-04-07,ITEM_01,86.0,Cash,COMPLETED
2026-04-07,ITEM_02,45.0,Card,COMPLETED
2026-04-07,ITEM_03,32.0,Cash,COMPLETED
2026-04-07,ITEM_04,51.0,Card,COMPLETED
2026-04-07,ITEM_05,55.0,Cash,COMPLETED
2026-04-07,ITEM_06,14.0,Card,COMPLETED
2026-04-07,ITEM_07,25.0,Card,COMPLETED
2026-04-07,ITEM_08,27.0,Card,COMPLETED
2026-04-08,ITEM_01,85.0,Cash,COMPLETED
2026-04-08,ITEM_02,37.0,Card,COMPLETED
2026-04-08,ITEM_03,41.0,Card,COMPLETED
2026-04-08,ITEM_04,45.0,Card,COMPLETED
2026-04-08,ITEM_05,65.0,Card,COMPLETED
2026-04-08,ITEM_06,17.0,Card,COMPLETED
2026-04-08,ITEM_07,32.0,Card,COMPLETED
2026-04-08,ITEM_08,25.0,Card,COMPLETED
2026-04-09,ITEM_01,82.0,Card,COMPLETED
2026-04-09,ITEM_02,32.0,Cash,COMPLETED
2026-04-09,ITEM_03,3.0,Card,COMPLETED
2026-04-09,ITEM_04,50.0,Card,COMPLETED
2026-04-09,ITEM_05,62.0,Card,COMPLETED
2026-04-09,ITEM_06,21.0,Card,COMPLETED
2026-04-09,ITEM_07,27.0,Cash,COMPLETED
2026-04-09,ITEM_08,28.0,Card,COMPLETED
2026-04-10,ITEM_01,88.0,Card,COMPLETED
2026-04-10,ITEM_02,30.0,Card,COMPLETED
2026-04-10,ITEM_03,48.0,Cash,COMPLETED
2026-04-10,ITEM_04,56.0,Cash,COMPLETED
2026-04-10,ITEM_05,60.0,Card,COMPLETED
2026-04-10,ITEM_06,13.0,Card,COMPLETED
2026-04-10,ITEM_07,26.0,Card,COMPLETED
2026-04-10,ITEM_08,28.0,Card,COMPLETED
2026-04-11,ITEM_01,113.0,Card,COMPLETED
2026-04-11,ITEM_02,49.0,Card,COMPLETED
2026-04-11,ITEM_03,50.0,Cash,COMPLETED
2026-04-11,ITEM_04,65.0,Card,COMPLETED
2026-04-11,ITEM_05,79.0,Cash,COMPLETED
2026-04-11,ITEM_06,22.0,Card,COMPLETED
2026-04-11,ITEM_07,30.0,Card,COMPLETED
2026-04-11,ITEM_08,35.0,Card,COMPLETED
2026-04-12,ITEM_01,105.0,Card,COMPLETED
2026-04-12,ITEM_02,53.0,Card,COMPLETED
2026-04-12,ITEM_03,45.0,Cash,COMPLETED
2026-04-12,ITEM_04,63.0,Cash,COMPLETED
2026-04-12,ITEM_05,79.0,Cash,COMPLETED
2026-04-12,ITEM_06,26.0,Cash,COMPLETED
2026-04-12,ITEM_07,3.0,Card,COMPLETED
2026-04-12,ITEM_08,39.0,Card,COMPLETED
2026-04-13,ITEM_01,87.0,Card,COMPLETED
2026-04-13,ITEM_02,43.0,Cash,COMPLETED
2026-04-13,ITEM_03,29.0,Cash,COMPLETED
2026-04-13,ITEM_04,45.0,Card,COMPLETED
2026-04-13,ITEM_05,55.0,Cash,COMPLETED
2026-04-13,ITEM_06,17.0,Card,COMPLETED
2026-04-13,ITEM_07,27.0,Cash,COMPLETED
2026-04-13,ITEM_08,26.0,Card,COMPLETED
2026-04-14,ITEM_01,79.0,Card,COMPLETED
2026-04-14,ITEM_02,44.0,Cash,COMPLETED
2026-04-14,ITEM_03,36.0,Card,COMPLETED
2026-04-14,ITEM_04,51.0,Card,COMPLETED
2026-04-14,ITEM_05,59.0,Card,COMPLETED
2026-04-14,ITEM_06,13.0,Card,COMPLETED
2026-04-14,ITEM_07,13.0,Card,COMPLETED
2026-04-14,ITEM_08,30.0,Card,COMPLETED
2026-04-15,ITEM_01,74.0,Cash,COMPLETED
2026-04-15,ITEM_02,38.0,Card,COMPLETED
2026-04-15,ITEM_03,34.0,Card,COMPLETED
2026-04-15,ITEM_04,45.0,Card,COMPLETED
2026-04-15,ITEM_05,69.0,Cash,COMPLETED
2026-04-15,ITEM_06,18.0,Card,COMPLETED
2026-04-15,ITEM_07,22.0,Card,COMPLETED
2026-04-15,ITEM_08,29.0,Card,COMPLETED
2026-04-16,ITEM_01,81.0,Card,COMPLETED
2026-04-16,ITEM_02,46.0,Card,COMPLETED
2026-04-16,ITEM_03,36.0,Card,COMPLETED
2026-04-16,ITEM_04,55.0,Cash,COMPLETED
2026-04-16,ITEM_05,62.0,Card,COMPLETED
2026-04-16,ITEM_06,6.0,Card,COMPLETED
2026-04-16,ITEM_07,25.0,Card,COMPLETED
2026-04-16,ITEM_08,33.0,Card,COMPLETED
2026-04-17,ITEM_01,80.0,Card,COMPLETED
2026-04-17,ITEM_02,36.0,Card,COMPLETED
2026-04-17,ITEM_03,32.0,Card,COMPLETED
2026-04-17,ITEM_04,45.0,Card,COMPLETED
2026-04-17,ITEM_05,61.0,Cash,COMPLETED
2026-04-17,ITEM_06,7.0,Card,COMPLETED
2026-04-17,ITEM_07,20.0,Card,COMPLETED
2026-04-17,ITEM_08,36.0,Card,COMPLETED
2026-04-18,ITEM_01,112.0,Card,COMPLETED
2026-04-18,ITEM_02,46.0,Card,COMPLETED
2026-04-18,ITEM_03,45.0,Card,COMPLETED
2026-04-18,ITEM_04,61.0,Cash,COMPLETED
2026-04-18,ITEM_05,83.0,Card,COMPLETED
2026-04-18,ITEM_06,13.0,Card,COMPLETED
2026-04-18,ITEM_07,30.0,Card,COMPLETED
2026-04-18,ITEM_08,42.0,Card,COMPLETED
2026-04-19,ITEM_01,106.0,Card,COMPLETED
2026-04-19,ITEM_02,63.0,Card,COMPLETED
2026-04-19,ITEM_03,39.0,Card,COMPLETED
2026-04-19,ITEM_04,67.0,Card,COMPLETED
2026-04-19,ITEM_05,75.0,Card,COMPLETED
2026-04-19,ITEM_06,8.0,Card,COMPLETED
2026-04-19,ITEM_07,32.0,Card,COMPLETED
2026-04-19,ITEM_08,43.0,Cash,COMPLETED
2026-04-20,ITEM_01,85.0,Card,COMPLETED
2026-04-20,ITEM_02,30.0,Card,COMPLETED
2026-04-20,ITEM_03,32.0,Cash,COMPLETED
2026-04-20,ITEM_04,52.0,Card,COMPLETED
2026-04-20,ITEM_05,63.0,Card,COMPLETED
2026-04-20,ITEM_06,21.0,Card,COMPLETED
2026-04-20,ITEM_07,21.0,Cash,COMPLETED
2026-04-20,ITEM_08,38.0,Card,COMPLETED
2026-04-21,ITEM_01,83.0,Card,COMPLETED
2026-04-21,ITEM_02,41.0,Card,COMPLETED
2026-04-21,ITEM_03,42.0,Card,COMPLETED
2026-04-21,ITEM_04,51.0,Card,COMPLETED
2026-04-21,ITEM_05,57.0,Cash,COMPLETED
2026-04-21,ITEM_06,13.0,Cash,COMPLETED
2026-04-21,ITEM_07,21.0,Cash,COMPLETED
2026-04-21,ITEM_08,23.0,Cash,COMPLETED
2026-04-22,ITEM_01,91.0,Card,COMPLETED
2026-04-22,ITEM_02,40.0,Card,COMPLETED
2026-04-22,ITEM_03,40.0,Card,COMPLETED
2026-04-22,ITEM_04,60.0,Cash,COMPLETED
2026-04-22,ITEM_05,72.0,Cash,COMPLETED
2026-04-22,ITEM_06,23.0,Card,COMPLETED
2026-04-22,ITEM_07,21.0,Card,COMPLETED
2026-04-22,ITEM_08,26.0,Card,COMPLETED
2026-04-23,ITEM_01,83.0,Card,COMPLETED
2026-04-23,ITEM_02,39.0,Cash,COMPLETED
2026-04-23,ITEM_03,32.0,Card,COMPLETED
2026-04-23,ITEM_04,51.0,Card,COMPLETED
2026-04-23,ITEM_05,66.0,Cash,COMPLETED
2026-04-23,ITEM_06,21.0,Card,COMPLETED
2026-04-23,ITEM_07,17.0,Card,COMPLETED
2026-04-23,ITEM_08,28.0,Card,COMPLETED
2026-04-24,ITEM_01,84.0,Card,COMPLETED
2026-04-24,ITEM_02,45.0,Card,COMPLETED
2026-04-24,ITEM_03,35.0,Cash,COMPLETED
2026-04-24,ITEM_04,56.0,Card,COMPLETED
2026-04-24,ITEM_05,59.0,Card,COMPLETED
2026-04-24,ITEM_06,16.0,Card,COMPLETED
2026-04-24,ITEM_07,24.0,Card,COMPLETED
2026-04-24,ITEM_08,28.0,Card,COMPLETED
2026-04-25,ITEM_01,104.0,Cash,COMPLETED
2026-04-25,ITEM_02,46.0,Cash,COMPLETED
2026-04-25,ITEM_03,4.0,Card,COMPLETED
2026-04-25,ITEM_04,66.0,Card,COMPLETED
2026-04-25,ITEM_05,82.0,Card,COMPLETED
2026-04-25,ITEM_06,16.0,Card,COMPLETED
2026-04-25,ITEM_07,28.0,Card,COMPLETED
2026-04-25,ITEM_08,4.0,Card,COMPLETED
2026-04-26,ITEM_01,105.0,Card,COMPLETED
2026-04-26,ITEM_02,47.0,Card,COMPLETED
2026-04-26,ITEM_03,49.0,Cash,COMPLETED
2026-04-26,ITEM_04,65.0,Card,COMPLETED
2026-04-26,ITEM_05,73.0,Card,COMPLETED
2026-04-26,ITEM_06,14.0,Card,COMPLETED
2026-04-26,ITEM_07,28.0,Card,COMPLETED
2026-04-26,ITEM_08,40.0,Card,COMPLETED
2026-04-27,ITEM_01,86.0,Cash,COMPLETED
2026-04-27,ITEM_02,40.0,Card,COMPLETED
2026-04-27,ITEM_03,43.0,Card,COMPLETED
2026-04-27,ITEM_04,37.0,Cash,COMPLETED
2026-04-27,ITEM_05,63.0,Card,COMPLETED
2026-04-27,ITEM_06,13.0,Cash,COMPLETED
2026-04-27,ITEM_07,31.0,Cash,COMPLETED
2026-04-27,ITEM_08,24.0,Cash,COMPLETED
2026-04-28,ITEM_01,90.0,Cash,COMPLETED
2026-04-28,ITEM_02,43.0,Card,COMPLETED
2026-04-28,ITEM_03,37.0,Card,COMPLETED
2026-04-28,ITEM_04,47.0,Card,COMPLETED
2026-04-28,ITEM_05,61.0,Card,COMPLETED
2026-04-28,ITEM_06,20.0,Cash,COMPLETED
2026-04-28,ITEM_07,24.0,Card,COMPLETED
2026-04-28,ITEM_08,32.0,Card,COMPLETED
2026-04-29,ITEM_01,83.0,Cash,COMPLETED
2026-04-29,ITEM_02,40.0,Card,COMPLETED
2026-04-29,ITEM_03,40.0,Card,COMPLETED
2026-04-29,ITEM_04,55.0,Card,COMPLETED
2026-04-29,ITEM_05,69.0,Card,COMPLETED
2026-04-29,ITEM_06,17.0,Card,COMPLETED
2026-04-29,ITEM_07,24.0,Card,COMPLETED
2026-04-29,ITEM_08,29.0,Card,COMPLETED
2026-04-30,ITEM_01,85.0,Card,COMPLETED
2026-04-30,ITEM_02,41.0,Card,COMPLETED
2026-04-30,ITEM_03,32.0,Card,COMPLETED
2026-04-30,ITEM_04,65.0,Card,COMPLETED
2026-04-30,ITEM_05,49.0,Card,COMPLETED
2026-04-30,ITEM_06,7.0,Card,COMPLETED
2026-04-30,ITEM_07,18.0,Card,COMPLETED
2026-04-30,ITEM_08,31.0,Card,COMPLETED
2026-05-01,ITEM_01,77.0,Card,COMPLETED
2026-05-01,ITEM_02,38.0,Card,COMPLETED
2026-05-01,ITEM_03,30.0,Card,COMPLETED
2026-05-01,ITEM_04,54.0,Card,COMPLETED
2026-05-01,ITEM_05,69.0,Cash,COMPLETED
2026-05-01,ITEM_06,16.0,Card,COMPLETED
2026-05-01,ITEM_07,19.0,Card,COMPLETED
2026-05-01,ITEM_08,32.0,Card,COMPLETED
2026-05-02,ITEM_01,109.0,Card,COMPLETED
2026-05-02,ITEM_02,50.0,Card,COMPLETED
2026-05-02,ITEM_03,36.0,Card,COMPLETED
2026-05-02,ITEM_04,65.0,Card,COMPLETED
2026-05-02,ITEM_05,78.0,Card,COMPLETED
2026-05-02,ITEM_06,11.0,Card,COMPLETED
2026-05-02,ITEM_07,33.0,Card,COMPLETED
2026-05-02,ITEM_08,37.0,Cash,COMPLETED
2026-05-03,ITEM_01,108.0,Card,COMPLETED
2026-05-03,ITEM_02,50.0,Card,COMPLETED
2026-05-03,ITEM_03,39.0,Card,COMPLETED
2026-05-03,ITEM_04,74.0,Card,COMPLETED
2026-05-03,ITEM_05,80.0,Card,COMPLETED
2026-05-03,ITEM_06,25.0,Cash,COMPLETED
2026-05-03,ITEM_07,30.0,Card,COMPLETED
2026-05-03,ITEM_08,,Card,CORRUPTED
2026-05-04,ITEM_01,86.0,Card,COMPLETED
2026-05-04,ITEM_02,37.0,Cash,COMPLETED
2026-05-04,ITEM_03,32.0,Cash,COMPLETED
2026-05-04,ITEM_04,57.0,Card,COMPLETED
2026-05-04,ITEM_05,58.0,Card,COMPLETED
2026-05-04,ITEM_06,18.0,Card,COMPLETED
2026-05-04,ITEM_07,22.0,Card,COMPLETED
2026-05-04,ITEM_08,39.0,Card,COMPLETED
2026-05-05,ITEM_01,80.0,Card,COMPLETED
2026-05-05,ITEM_02,42.0,Card,COMPLETED
2026-05-05,ITEM_03,43.0,Card,COMPLETED
2026-05-05,ITEM_04,44.0,Cash,COMPLETED
2026-05-05,ITEM_05,61.0,Cash,COMPLETED
2026-05-05,ITEM_06,15.0,Card,COMPLETED
2026-05-05,ITEM_07,26.0,Card,COMPLETED
2026-05-05,ITEM_08,3.0,Cash,COMPLETED
2026-05-06,ITEM_01,78.0,Card,COMPLETED
2026-05-06,ITEM_02,38.0,Card,COMPLETED
2026-05-06,ITEM_03,34.0,Cash,COMPLETED
